Name      Surname   FinalGrade
Name5483  Surname1       4.82           
Name4781  Surname1       4.82           
Name520   Surname2       4.82           
Name7265  Surname1       4.82           
Name7968  Surname2       4.82           
Name6573  Surname1       4.82           
Name1161  Surname1       4.82           
Name635   Surname1       4.82           
Name1633  Surname1       4.82           
Name3360  Surname2       4.82           
Name5498  Surname2       4.81           
Name5144  Surname2       4.81           
Name3440  Surname2       4.81           
Name3197  Surname1       4.81           
Name1686  Surname2       4.81           
Name3698  Surname2       4.81           
Name844   Surname2       4.81           
Name2426  Surname2       4.81           
Name9494  Surname2       4.81           
Name2882  Surname2       4.81           
Name2549  Surname1       4.81           
Name6002  Surname2       4.81           
Name9666  Surname2       4.81           
Name6253  Surname1       4.81           
Name5525  Surname1       4.81           
Name8298  Surname2       4.81           
Name3914  Surname2       4.81           
Name5098  Surname2       4.81           
Name8717  Surname1       4.81           
Name5791  Surname1       4.81           
Name8814  Surname2       4.81           
Name2138  Surname2       4.81           
Name4178  Surname2       4.81           
Name7050  Surname2       4.81           
Name2475  Surname1       4.80           
Name7643  Surname1       4.80           
Name1189  Surname1       4.80           
Name7707  Surname1       4.80           
Name7191  Surname1       4.80           
Name5518  Surname2       4.80           
Name1499  Surname1       4.80           
Name6904  Surname2       4.80           
Name9298  Surname2       4.80           
Name8855  Surname1       4.80           
Name8071  Surname1       4.80           
Name7559  Surname1       4.80           
Name9736  Surname2       4.80           
Name5135  Surname1       4.80           
Name9681  Surname1       4.80           
Name6959  Surname1       4.80           
Name7105  Surname1       4.79           
Name717   Surname1       4.79           
Name8091  Surname1       4.79           
Name335   Surname1       4.79           
Name3780  Surname2       4.79           
Name4584  Surname2       4.79           
Name464   Surname2       4.79           
Name4697  Surname1       4.79           
Name2332  Surname2       4.79           
Name609   Surname1       4.79           
Name3974  Surname2       4.79           
Name9109  Surname1       4.79           
Name7584  Surname2       4.79           
Name9911  Surname1       4.79           
Name5453  Surname1       4.79           
Name6964  Surname2       4.79           
Name2770  Surname2       4.79           
Name9078  Surname2       4.79           
Name8072  Surname2       4.78           
Name3149  Surname1       4.78           
Name3397  Surname1       4.78           
Name9503  Surname1       4.78           
Name9184  Surname2       4.78           
Name3690  Surname2       4.78           
Name802   Surname2       4.78           
Name1428  Surname2       4.78           
Name2497  Surname1       4.78           
Name9956  Surname2       4.78           
Name2754  Surname2       4.78           
Name872   Surname2       4.78           
Name699   Surname1       4.78           
Name7972  Surname2       4.78           
Name1372  Surname2       4.78           
Name8375  Surname1       4.78           
Name2191  Surname1       4.77           
Name4745  Surname1       4.77           
Name9247  Surname1       4.77           
Name4059  Surname1       4.77           
Name5963  Surname1       4.77           
Name1497  Surname1       4.77           
Name593   Surname1       4.77           
Name8979  Surname1       4.77           
Name1962  Surname2       4.77           
Name3964  Surname2       4.77           
Name971   Surname1       4.77           
Name6019  Surname1       4.77           
Name8066  Surname2       4.77           
Name7190  Surname2       4.77           
Name8721  Surname1       4.77           
Name5378  Surname2       4.77           
Name9333  Surname1       4.77           
Name4956  Surname2       4.77           
Name5035  Surname1       4.77           
Name1118  Surname2       4.77           
Name5584  Surname2       4.77           
Name4933  Surname1       4.77           
Name8963  Surname1       4.77           
Name8899  Surname1       4.77           
Name6170  Surname2       4.77           
Name6960  Surname2       4.76           
Name7549  Surname1       4.76           
Name4323  Surname1       4.76           
Name9957  Surname1       4.76           
Name5888  Surname2       4.76           
Name1219  Surname1       4.76           
Name5670  Surname2       4.76           
Name4699  Surname1       4.76           
Name8455  Surname1       4.76           
Name6432  Surname2       4.76           
Name5940  Surname2       4.76           
Name8115  Surname1       4.76           
Name1785  Surname1       4.76           
Name3127  Surname1       4.76           
Name5175  Surname1       4.76           
Name6581  Surname1       4.76           
Name9747  Surname1       4.76           
Name540   Surname2       4.76           
Name4980  Surname2       4.76           
Name5653  Surname1       4.76           
Name9155  Surname1       4.76           
Name5180  Surname2       4.76           
Name5548  Surname2       4.76           
Name2541  Surname1       4.76           
Name5449  Surname1       4.76           
Name3786  Surname2       4.75           
Name3472  Surname2       4.75           
Name2252  Surname2       4.75           
Name3276  Surname2       4.75           
Name2551  Surname1       4.75           
Name7621  Surname1       4.75           
Name9820  Surname2       4.75           
Name3448  Surname2       4.75           
Name5190  Surname2       4.75           
Name4291  Surname1       4.75           
Name7183  Surname1       4.75           
Name8194  Surname2       4.75           
Name3801  Surname1       4.75           
Name5698  Surname2       4.75           
Name5168  Surname2       4.75           
Name173   Surname1       4.75           
Name5122  Surname2       4.75           
Name3741  Surname1       4.75           
Name6589  Surname1       4.75           
Name1721  Surname1       4.75           
Name3025  Surname1       4.75           
Name2353  Surname1       4.75           
Name764   Surname2       4.74           
Name7134  Surname2       4.74           
Name4031  Surname1       4.74           
Name9895  Surname1       4.74           
Name4324  Surname2       4.74           
Name8879  Surname1       4.74           
Name9613  Surname1       4.74           
Name5261  Surname1       4.74           
Name5279  Surname1       4.74           
Name9523  Surname1       4.74           
Name1846  Surname2       4.74           
Name7906  Surname2       4.74           
Name2747  Surname1       4.74           
Name9982  Surname2       4.73           
Name664   Surname2       4.73           
Name4209  Surname1       4.73           
Name1136  Surname2       4.73           
Name9047  Surname1       4.73           
Name2825  Surname1       4.73           
Name8243  Surname1       4.73           
Name7961  Surname1       4.73           
Name4873  Surname1       4.73           
Name8526  Surname2       4.73           
Name3308  Surname2       4.73           
Name8913  Surname1       4.73           
Name2418  Surname2       4.73           
Name2898  Surname2       4.73           
Name1270  Surname2       4.72           
Name7666  Surname2       4.72           
Name9995  Surname1       4.72           
Name3411  Surname1       4.72           
Name3226  Surname2       4.72           
Name1456  Surname2       4.72           
Name2208  Surname2       4.72           
Name9335  Surname1       4.72           
Name7945  Surname1       4.72           
Name6228  Surname2       4.72           
Name8947  Surname1       4.72           
Name581   Surname1       4.71           
Name9828  Surname2       4.71           
Name9420  Surname2       4.71           
Name722   Surname2       4.71           
Name3864  Surname2       4.71           
Name5694  Surname2       4.71           
Name784   Surname2       4.71           
Name5179  Surname1       4.71           
Name9250  Surname2       4.71           
Name5912  Surname2       4.71           
Name8050  Surname2       4.71           
Name892   Surname2       4.71           
Name5049  Surname1       4.70           
Name2011  Surname1       4.70           
Name6124  Surname2       4.70           
Name7121  Surname1       4.70           
Name367   Surname1       4.70           
Name3729  Surname1       4.70           
Name4199  Surname1       4.70           
Name6813  Surname1       4.70           
Name6391  Surname1       4.70           
Name8199  Surname1       4.70           
Name2217  Surname1       4.70           
Name7013  Surname1       4.70           
Name7865  Surname1       4.70           
Name6113  Surname1       4.70           
Name6734  Surname2       4.70           
Name3461  Surname1       4.70           
Name317   Surname1       4.69           
Name2244  Surname2       4.69           
Name6552  Surname2       4.69           
Name3676  Surname2       4.69           
Name348   Surname2       4.69           
Name8325  Surname1       4.69           
Name3769  Surname1       4.69           
Name7011  Surname1       4.69           
Name9790  Surname2       4.69           
Name1203  Surname1       4.69           
Name3028  Surname2       4.69           
Name4807  Surname1       4.69           
Name9563  Surname1       4.69           
Name7260  Surname2       4.69           
Name2996  Surname2       4.69           
Name6251  Surname1       4.69           
Name2368  Surname2       4.69           
Name9695  Surname1       4.69           
Name5680  Surname2       4.69           
Name3459  Surname1       4.69           
Name8808  Surname2       4.68           
Name7021  Surname1       4.68           
Name7876  Surname2       4.68           
Name7322  Surname2       4.68           
Name3744  Surname2       4.68           
Name6208  Surname2       4.68           
Name2662  Surname2       4.68           
Name2607  Surname1       4.68           
Name7730  Surname2       4.68           
Name2394  Surname2       4.68           
Name122   Surname2       4.68           
Name1078  Surname2       4.68           
Name2985  Surname1       4.68           
Name1766  Surname2       4.68           
Name7293  Surname1       4.68           
Name7704  Surname2       4.68           
Name2019  Surname1       4.68           
Name512   Surname2       4.68           
Name831   Surname1       4.67           
Name18    Surname2       4.67           
Name5839  Surname1       4.67           
Name4451  Surname1       4.67           
Name1314  Surname2       4.67           
Name8831  Surname1       4.67           
Name9430  Surname2       4.67           
Name2953  Surname1       4.67           
Name2437  Surname1       4.67           
Name1997  Surname1       4.67           
Name6257  Surname1       4.67           
Name5891  Surname1       4.67           
Name8734  Surname2       4.67           
Name3045  Surname1       4.67           
Name9964  Surname2       4.67           
Name6578  Surname2       4.67           
Name8708  Surname2       4.67           
Name4686  Surname2       4.67           
Name4643  Surname1       4.67           
Name1224  Surname2       4.67           
Name1872  Surname2       4.67           
Name9439  Surname1       4.67           
Name8909  Surname1       4.67           
Name36    Surname2       4.66           
Name7788  Surname2       4.66           
Name4192  Surname2       4.66           
Name1409  Surname1       4.66           
Name5922  Surname2       4.66           
Name2935  Surname1       4.66           
Name5953  Surname1       4.66           
Name4060  Surname2       4.66           
Name9456  Surname2       4.66           
Name2616  Surname2       4.66           
Name1743  Surname1       4.66           
Name5795  Surname1       4.66           
Name5103  Surname1       4.66           
Name1626  Surname2       4.66           
Name6527  Surname1       4.66           
Name6214  Surname2       4.66           
Name3652  Surname2       4.66           
Name1792  Surname2       4.66           
Name8812  Surname2       4.65           
Name7833  Surname1       4.65           
Name5896  Surname2       4.65           
Name2247  Surname1       4.65           
Name198   Surname2       4.65           
Name7230  Surname2       4.65           
Name6993  Surname1       4.65           
Name8964  Surname2       4.65           
Name7416  Surname2       4.65           
Name7394  Surname2       4.65           
Name5594  Surname2       4.65           
Name6462  Surname2       4.65           
Name611   Surname1       4.65           
Name5898  Surname2       4.65           
Name9316  Surname2       4.65           
Name4823  Surname1       4.65           
Name5438  Surname2       4.65           
Name625   Surname1       4.65           
Name8082  Surname2       4.65           
Name5934  Surname2       4.65           
Name5524  Surname2       4.65           
Name9261  Surname1       4.65           
Name5353  Surname1       4.65           
Name9131  Surname1       4.65           
Name1442  Surname2       4.65           
Name8180  Surname2       4.64           
Name9137  Surname1       4.64           
Name2096  Surname2       4.64           
Name5623  Surname1       4.64           
Name9020  Surname2       4.64           
Name5042  Surname2       4.64           
Name9829  Surname1       4.64           
Name1611  Surname1       4.64           
Name8004  Surname2       4.64           
Name4787  Surname1       4.64           
Name2699  Surname1       4.64           
Name6683  Surname1       4.64           
Name6761  Surname1       4.64           
Name9576  Surname2       4.64           
Name3509  Surname1       4.64           
Name8037  Surname1       4.64           
Name9972  Surname2       4.64           
Name8604  Surname2       4.64           
Name9011  Surname1       4.64           
Name8195  Surname1       4.64           
Name1254  Surname2       4.64           
Name6987  Surname1       4.64           
Name300   Surname2       4.64           
Name8574  Surname2       4.64           
Name3190  Surname2       4.64           
Name4985  Surname1       4.64           
Name7916  Surname2       4.64           
Name1595  Surname1       4.63           
Name8684  Surname2       4.63           
Name1966  Surname2       4.63           
Name1826  Surname2       4.63           
Name7780  Surname2       4.63           
Name2137  Surname1       4.63           
Name8875  Surname1       4.63           
Name1871  Surname1       4.63           
Name2585  Surname1       4.63           
Name5257  Surname1       4.63           
Name2417  Surname1       4.63           
Name8448  Surname2       4.63           
Name8125  Surname1       4.63           
Name8918  Surname2       4.63           
Name3843  Surname1       4.63           
Name6706  Surname2       4.62           
Name4014  Surname2       4.62           
Name9544  Surname2       4.62           
Name7870  Surname2       4.62           
Name7599  Surname1       4.62           
Name2737  Surname1       4.62           
Name5380  Surname2       4.62           
Name1264  Surname2       4.62           
Name6463  Surname1       4.62           
Name7313  Surname1       4.62           
Name6750  Surname2       4.62           
Name3753  Surname1       4.62           
Name8877  Surname1       4.62           
Name4006  Surname2       4.62           
Name5273  Surname1       4.62           
Name9832  Surname2       4.62           
Name676   Surname2       4.62           
Name8158  Surname2       4.62           
Name5767  Surname1       4.61           
Name1325  Surname1       4.61           
Name3096  Surname2       4.61           
Name6303  Surname1       4.61           
Name8326  Surname2       4.61           
Name8461  Surname1       4.61           
Name6061  Surname1       4.61           
Name934   Surname2       4.61           
Name7112  Surname2       4.61           
Name157   Surname1       4.61           
Name2804  Surname2       4.61           
Name6777  Surname1       4.61           
Name7764  Surname2       4.61           
Name669   Surname1       4.61           
Name6840  Surname2       4.60           
Name7572  Surname2       4.60           
Name460   Surname2       4.60           
Name4910  Surname2       4.60           
Name310   Surname2       4.60           
Name252   Surname2       4.60           
Name2553  Surname1       4.60           
Name4812  Surname2       4.60           
Name8155  Surname1       4.60           
Name3988  Surname2       4.60           
Name9851  Surname1       4.60           
Name2966  Surname2       4.60           
Name7605  Surname1       4.60           
Name4830  Surname2       4.60           
Name792   Surname2       4.60           
Name1157  Surname1       4.60           
Name1095  Surname1       4.60           
Name2163  Surname1       4.60           
Name1139  Surname1       4.60           
Name1886  Surname2       4.60           
Name8986  Surname2       4.60           
Name66    Surname2       4.60           
Name7723  Surname1       4.60           
Name2397  Surname1       4.60           
Name2487  Surname1       4.60           
Name7474  Surname2       4.59           
Name5626  Surname2       4.59           
Name8398  Surname2       4.59           
Name4417  Surname1       4.59           
Name6378  Surname2       4.59           
Name771   Surname1       4.59           
Name7879  Surname1       4.59           
Name7028  Surname2       4.59           
Name5237  Surname1       4.59           
Name8493  Surname1       4.59           
Name8068  Surname2       4.59           
Name2463  Surname1       4.59           
Name8829  Surname1       4.59           
Name2356  Surname2       4.59           
Name7356  Surname2       4.59           
Name8902  Surname2       4.59           
Name4937  Surname1       4.59           
Name419   Surname1       4.59           
Name2895  Surname1       4.58           
Name8335  Surname1       4.58           
Name5405  Surname1       4.58           
Name4498  Surname2       4.58           
Name7189  Surname1       4.58           
Name331   Surname1       4.58           
Name6885  Surname1       4.58           
Name3370  Surname2       4.58           
Name8339  Surname1       4.58           
Name8140  Surname2       4.58           
Name448   Surname2       4.58           
Name1614  Surname2       4.57           
Name5859  Surname1       4.57           
Name5722  Surname2       4.57           
Name2721  Surname1       4.57           
Name5886  Surname2       4.57           
Name6530  Surname2       4.57           
Name3613  Surname1       4.57           
Name7404  Surname2       4.57           
Name2065  Surname1       4.57           
Name5811  Surname1       4.57           
Name6561  Surname1       4.57           
Name1034  Surname2       4.57           
Name5006  Surname2       4.57           
Name5713  Surname1       4.56           
Name7007  Surname1       4.56           
Name3640  Surname2       4.56           
Name2782  Surname2       4.56           
Name1377  Surname1       4.56           
Name6529  Surname1       4.56           
Name6520  Surname2       4.56           
Name8696  Surname2       4.56           
Name5226  Surname2       4.56           
Name4286  Surname2       4.56           
Name3701  Surname1       4.56           
Name1299  Surname1       4.56           
Name1794  Surname2       4.56           
Name5233  Surname1       4.56           
Name8332  Surname2       4.56           
Name1864  Surname2       4.56           
Name2663  Surname1       4.56           
Name9240  Surname2       4.56           
Name9584  Surname2       4.56           
Name6639  Surname1       4.55           
Name1209  Surname1       4.55           
Name7299  Surname1       4.55           
Name3375  Surname1       4.55           
Name3121  Surname1       4.55           
Name7171  Surname1       4.55           
Name1739  Surname1       4.55           
Name4474  Surname2       4.55           
Name3256  Surname2       4.55           
Name5972  Surname2       4.55           
Name5535  Surname1       4.55           
Name834   Surname2       4.55           
Name2776  Surname2       4.55           
Name6332  Surname2       4.55           
Name5664  Surname2       4.55           
Name3971  Surname1       4.55           
Name2120  Surname2       4.55           
Name4095  Surname1       4.55           
Name3100  Surname2       4.55           
Name6067  Surname1       4.55           
Name8810  Surname2       4.55           
Name2973  Surname1       4.55           
Name5352  Surname2       4.55           
Name4888  Surname2       4.55           
Name4493  Surname1       4.55           
Name3855  Surname1       4.54           
Name9655  Surname1       4.54           
Name2238  Surname2       4.54           
Name2922  Surname2       4.54           
Name1192  Surname2       4.54           
Name3859  Surname1       4.54           
Name3107  Surname1       4.54           
Name4629  Surname1       4.54           
Name5063  Surname1       4.54           
Name2503  Surname1       4.54           
Name3635  Surname1       4.54           
Name2690  Surname2       4.54           
Name5172  Surname2       4.53           
Name2328  Surname2       4.53           
Name7684  Surname2       4.53           
Name9785  Surname1       4.53           
Name259   Surname1       4.53           
Name3608  Surname2       4.53           
Name8594  Surname2       4.53           
Name4050  Surname2       4.53           
Name1706  Surname2       4.53           
Name2287  Surname1       4.53           
Name37    Surname1       4.53           
Name7343  Surname1       4.53           
Name1531  Surname1       4.53           
Name5893  Surname1       4.53           
Name1233  Surname1       4.53           
Name6556  Surname2       4.53           
Name6966  Surname2       4.53           
Name2951  Surname1       4.53           
Name5508  Surname2       4.53           
Name7493  Surname1       4.53           
Name4504  Surname2       4.53           
Name909   Surname1       4.53           
Name8811  Surname1       4.53           
Name64    Surname2       4.53           
Name8890  Surname2       4.53           
Name9472  Surname2       4.53           
Name2514  Surname2       4.53           
Name1640  Surname2       4.52           
Name3093  Surname1       4.52           
Name2508  Surname2       4.52           
Name3674  Surname2       4.52           
Name6004  Surname2       4.52           
Name4156  Surname2       4.52           
Name7298  Surname2       4.52           
Name7294  Surname2       4.52           
Name1525  Surname1       4.52           
Name6358  Surname2       4.52           
Name4702  Surname2       4.52           
Name4471  Surname1       4.52           
Name6947  Surname1       4.52           
Name7914  Surname2       4.51           
Name4151  Surname1       4.51           
Name2212  Surname2       4.51           
Name6     Surname2       4.51           
Name7937  Surname1       4.51           
Name8822  Surname2       4.51           
Name8705  Surname1       4.51           
Name1622  Surname2       4.51           
Name9323  Surname1       4.51           
Name7821  Surname1       4.51           
Name5046  Surname2       4.51           
Name3005  Surname1       4.51           
Name718   Surname2       4.51           
Name9241  Surname1       4.51           
Name3765  Surname1       4.51           
Name6633  Surname1       4.51           
Name1324  Surname2       4.51           
Name554   Surname2       4.51           
Name4212  Surname2       4.51           
Name1581  Surname1       4.51           
Name7270  Surname2       4.51           
Name2083  Surname1       4.51           
Name8202  Surname2       4.50           
Name737   Surname1       4.50           
Name4780  Surname2       4.50           
Name6315  Surname1       4.50           
Name850   Surname2       4.50           
Name8836  Surname2       4.50           
Name4382  Surname2       4.50           
Name4155  Surname1       4.50           
Name6185  Surname1       4.50           
Name6499  Surname1       4.50           
Name2468  Surname2       4.50           
Name9888  Surname2       4.50           
Name209   Surname1       4.50           
Name2925  Surname1       4.50           
Name8569  Surname1       4.50           
Name2445  Surname1       4.50           
Name5094  Surname2       4.50           
Name9310  Surname2       4.49           
Name4472  Surname2       4.49           
Name5995  Surname1       4.49           
Name8661  Surname1       4.49           
Name3082  Surname2       4.49           
Name4326  Surname2       4.49           
Name3922  Surname2       4.49           
Name6151  Surname1       4.49           
Name4450  Surname2       4.49           
Name6194  Surname2       4.49           
Name4249  Surname1       4.49           
Name5426  Surname2       4.49           
Name3309  Surname1       4.49           
Name1395  Surname1       4.49           
Name4279  Surname1       4.49           
Name2114  Surname2       4.49           
Name341   Surname1       4.49           
Name60    Surname2       4.49           
Name6676  Surname2       4.49           
Name5578  Surname2       4.49           
Name5797  Surname1       4.49           
Name2373  Surname1       4.48           
Name3775  Surname1       4.48           
Name5077  Surname1       4.48           
Name7062  Surname2       4.48           
Name9401  Surname1       4.48           
Name4665  Surname1       4.48           
Name163   Surname1       4.48           
Name3095  Surname1       4.48           
Name1741  Surname1       4.48           
Name339   Surname1       4.48           
Name8511  Surname1       4.48           
Name2069  Surname1       4.48           
Name9658  Surname2       4.48           
Name5355  Surname1       4.48           
Name9781  Surname1       4.48           
Name84    Surname2       4.48           
Name2688  Surname2       4.48           
Name7045  Surname1       4.47           
Name1801  Surname1       4.47           
Name3239  Surname1       4.47           
Name4251  Surname1       4.47           
Name7792  Surname2       4.47           
Name7543  Surname1       4.47           
Name2698  Surname2       4.47           
Name3810  Surname2       4.47           
Name7564  Surname2       4.47           
Name3937  Surname1       4.47           
Name550   Surname2       4.47           
